id,tweet_id,sentiment_value,ortographic_value,bad_words_value,spam_value,text_credibility
1046,1097914944165621760,0.0,0,[1],1,[0.5]
1047,1097915015628128256,0.0,0,[0],0,[0.]
1048,1097917445229010944,0.0,0,[0],1,[0.25]
1049,1097925362795696128,0.5,0,[0],1,[0.375]
1050,1097925440197390337,0.0,0,[0],1,[0.25]
1051,1097937890842038272,0.0,0,[0],1,[0.25]
1052,1097938552246153221,0.0,0,[0],1,[0.25]
1053,1097938703941537793,0.0,0,[0],1,[0.25]
1054,1097939034410835973,0.0,0,[0],1,[0.25]
1055,1097939176127897602,0.0,0,[0],1,[0.25]
1056,1097941023643160576,0.0,0,[0],1,[0.25]
1057,1097947411790553088,0.0,1,[0],1,[0.5]
1058,1097947636982734848,0.0,0,[0],0,[0.]
1059,1097947754154741760,0.5,0,[0],1,[0.375]
1060,1097948300420870144,0.5,0,[0],0,[0.125]
1061,1097955075115364352,0.0,0,[0],0,[0.]
1062,1097967546748219392,0.0,0,[0],1,[0.25]
1063,1097971035985522688,0.0,0,[0],1,[0.25]
1064,1097984792719589377,0.0,0,[0],0,[0.]
1065,1097997434792243200,0.0,0,[0],1,[0.25]
1066,1098009940436885506,0.5,0,[0],0,[0.125]
1067,1098010555711803392,0.0,0,[0],1,[0.25]
1068,1098020886802685952,0.0,0,[0],1,[0.25]
1069,1098025080976592896,0.0,0,[0],1,[0.25]
1070,1098028647112298496,0.0,0,[0],1,[0.25]
1071,1098043020853891073,0.0,0,[0],0,[0.]
1072,1098043129167527937,0.0,1,[0],1,[0.5]
1073,1098043172947615744,0.0,0,[0],1,[0.25]
1074,1098045388546863105,0.0,0,[0],1,[0.25]
1075,1098079358487388161,0.0,0,[0],1,[0.25]
1076,1098079917772701696,0.0,0,[0],1,[0.25]
1077,1098080324817317889,0.0,0,[0],1,[0.25]
1078,1098097891929800709,0.0,0,[0],1,[0.25]
1079,1098098908994035713,1.0,1,[0],1,[0.75]
1080,1098098951696183301,1.0,0,[0],1,[0.5]
1081,1098100071290232833,0.0,0,[0],1,[0.25]
1082,1098221531082248192,0.5,0,[0],1,[0.375]
1083,1098227558330429443,0.0,0,[0],0,[0.]
1084,1098228209387220993,0.0,0,[0],1,[0.25]
1085,1098228588002848768,0.0,0,[0],0,[0.]
1086,1098234126589616128,1.0,0,[0],1,[0.5]
1087,1098250973477199873,0.0,0,[0],1,[0.25]
1088,1098251458561167360,0.0,0,[0],1,[0.25]
1089,1098251645362688000,0.0,0,[0],1,[0.25]
1090,1098251957762908161,0.0,0,[0],1,[0.25]
1091,1098270349089619968,0.0,0,[0],0,[0.]
1092,1098270363438346245,0.0,0,[0],1,[0.25]
1093,1098270391892463616,0.0,0,[0],1,[0.25]
1094,1098286277600849921,0.0,0,[0],1,[0.25]
1095,1098293298379186176,0.0,1,[0],1,[0.5]
1096,1098294023738064898,0.0,0,[0],1,[0.25]
1097,1098294025399033861,0.5,0,[0],1,[0.375]
1098,1098295112419983360,0.0,0,[0],0,[0.]
1099,1098296006058348544,0.0,0,[0],1,[0.25]
1100,1098302424236810240,0.5,0,[0],1,[0.375]
1101,1098307789754032128,0.0,0,[0],0,[0.]
1102,1098308668771184641,0.0,0,[0],1,[0.25]
1103,1098315331788001280,0.0,0,[0],1,[0.25]
1104,1098315383923245057,0.0,0,[0],1,[0.25]
1105,1098317190053322752,0.0,1,[0],1,[0.5]
1106,1098318500588707840,0.0,0,[0],1,[0.25]
1107,1098320537477099522,0.0,0,[0],1,[0.25]
1108,1098323790814048256,0.5,1,[0],1,[0.625]
1109,1098323985505214464,0.0,0,[0],1,[0.25]
1110,1098325283399057408,0.0,0,[0],1,[0.25]
1111,1098344077752451074,0.0,0,[0],1,[0.25]
1112,1098344280597381120,0.0,0,[0],1,[0.25]
1113,1098348525421764615,0.0,0,[0],1,[0.25]
1114,1098356955343515648,0.0,0,[0],1,[0.25]
1115,1098359185559961601,0.0,0,[0],1,[0.25]
1116,1098360994584240128,0.0,1,[0],1,[0.5]
1117,1098364122591158273,0.0,1,[0],0,[0.25]
1118,1098366921940975617,0.0,1,[0],1,[0.5]
1119,1098371986894385153,0.0,1,[0],1,[0.5]
1120,1098387132601708544,0.0,0,[0],1,[0.25]
1121,1098388803759177728,0.0,0,[0],0,[0.]
1122,1098401315120508929,0.5,1,[0],1,[0.625]
1123,1098408176049807360,0.0,0,[0],1,[0.25]
1124,1098409785773350912,0.0,0,[0],1,[0.25]
1125,1098409914735579136,0.5,0,[0],1,[0.375]
1126,1098410190586601472,0.0,0,[0],0,[0.]
1127,1098425180492156928,0.0,1,[0],1,[0.5]
1128,1098428332113301504,0.0,0,[0],1,[0.25]
1129,1098442623239573505,0.0,0,[0],1,[0.25]
1130,1098445705197215744,0.0,0,[0],1,[0.25]
1131,1098464042622963712,1.0,0,[0],1,[0.5]
1132,1098464542453985280,0.0,0,[0],1,[0.25]
1133,1098543800140599298,0.0,0,[0],0,[0.]
1134,1098584256488591360,0.0,0,[0],1,[0.25]
1135,1098598577939628033,0.0,1,[0],1,[0.5]
1136,1098605766297169922,0.0,0,[0],1,[0.25]
1137,1098612691072016384,0.0,0,[0],1,[0.25]
1138,1098615103912476672,1.0,0,[0],0,[0.25]
1139,1098620162511720450,0.5,0,[0],1,[0.375]
1140,1098622658281988096,0.0,0,[0],1,[0.25]
1141,1098632444612407296,0.0,0,[0],1,[0.25]
1142,1098636137705332736,0.0,1,[0],0,[0.25]
1143,1098638213453922306,0.0,0,[0],1,[0.25]
1144,1098638273323388928,0.0,0,[0],1,[0.25]
1145,1098639871248224257,0.0,0,[0],1,[0.25]
1146,1098639973945794562,0.0,0,[0],1,[0.25]
1147,1098644835702067200,0.0,0,[0],0,[0.]
1148,1098653453281308672,0.0,0,[0],1,[0.25]
1149,1098657233758576640,0.0,0,[0],1,[0.25]
1150,1098657386426884096,0.0,0,[0],1,[0.25]
1151,1098659030204116992,0.0,0,[0],1,[0.25]
1152,1098660519244787712,0.0,1,[0],1,[0.5]
1153,1098667943603257351,0.0,0,[0],1,[0.25]
1154,1098669976439840768,0.0,0,[0],1,[0.25]
1155,1098670543778140161,0.0,0,[0],1,[0.25]
1156,1098680061123878912,0.0,0,[0],1,[0.25]
1157,1098680643934928896,1.0,0,[0],1,[0.5]
1158,1098688957724815360,0.0,0,[0],1,[0.25]
1159,1098692088105975808,0.0,0,[0],1,[0.25]
1160,1098692734423101441,0.0,0,[0],0,[0.]
1161,1098694360768495616,1.0,0,[0],1,[0.5]
1162,1098698992039280640,0.0,0,[0],1,[0.25]
1163,1098703964428632064,0.0,1,[0],0,[0.25]
1164,1098704186777260033,0.0,1,[0],1,[0.5]
1165,1098704251142852609,0.0,1,[0],1,[0.5]
1166,1098708349581811712,0.0,1,[0],1,[0.5]
1167,1098718863649357824,0.0,1,[0],1,[0.5]
1168,1098735067046785029,0.0,0,[0],1,[0.25]
1169,1098752849838772224,0.0,1,[0],1,[0.5]
1170,1098782458072436736,0.0,1,[0],0,[0.25]
1171,1098782975465062400,0.0,1,[0],0,[0.25]
1172,1098892705873022976,0.0,0,[0],1,[0.25]
1173,1098933680939192320,0.0,0,[0],1,[0.25]
1174,1098938756512530438,0.0,0,[1],1,[0.5]
1175,1098951422845038594,0.0,0,[0],1,[0.25]
1176,1098970526259720192,0.0,0,[0],1,[0.25]
1177,1098975661803343872,0.0,0,[0],1,[0.25]
1178,1098977798968901632,0.0,0,[0],1,[0.25]
1179,1098978409491775488,0.0,0,[0],1,[0.25]
1180,1098979340539158534,0.0,0,[0],1,[0.25]
1181,1098979904610197505,0.0,0,[0],1,[0.25]
1182,1098983719929634816,0.0,0,[0],0,[0.]
1183,1098983772505149440,0.0,0,[0],0,[0.]
1184,1098986897915998211,0.0,0,[0],1,[0.25]
1185,1098986957106044929,0.0,1,[0],0,[0.25]
1186,1098987052429918209,1.0,0,[0],1,[0.5]
1187,1098999742732746753,0.0,0,[0],1,[0.25]
1188,1099001501102403584,0.0,0,[1],1,[0.5]
1189,1099006552248381440,0.0,0,[0],1,[0.25]
1190,1099007382640881666,0.5,0,[0],1,[0.375]
1191,1099016667588378624,0.5,0,[0],1,[0.375]
1192,1099019376026624001,0.5,0,[0],1,[0.375]
1193,1099021424201748480,0.5,0,[0],1,[0.375]
1194,1099023457222684672,0.0,0,[0],1,[0.25]
1195,1099029599734902785,0.0,0,[0],1,[0.25]
1196,1099029704777105408,0.0,0,[0],1,[0.25]
1197,1099031514648477696,0.0,0,[0],1,[0.25]
1198,1099033447798984704,1.0,0,[0],1,[0.5]
1199,1099039603124654080,0.0,0,[0],1,[0.25]
1200,1099042141559508997,0.0,0,[0],1,[0.25]
1201,1099062556512174080,0.0,0,[0],1,[0.25]
1202,1099065229776801792,0.0,1,[0],1,[0.5]
1203,1099065452955750401,0.0,1,[0],0,[0.25]
1204,1099066053051596800,0.0,0,[0],1,[0.25]
1205,1099066952843255808,0.0,0,[0],1,[0.25]
1206,1099067255189434369,0.0,1,[0],1,[0.5]
1207,1099071692712726528,0.0,0,[0],1,[0.25]
1208,1099076213363146752,0.0,0,[0],1,[0.25]
1209,1099078255800344587,0.0,0,[0],1,[0.25]
1210,1099080522192510978,0.5,0,[0],0,[0.125]
1211,1099083381239734273,0.0,0,[0],1,[0.25]
1212,1099088564674023424,0.0,0,[0],1,[0.25]
1213,1099098568672141312,0.0,0,[0],1,[0.25]
1214,1099116609736724482,0.0,0,[0],1,[0.25]
1215,1099139595491512320,0.0,0,[0],0,[0.]
1216,1099170966989500416,0.0,0,[0],1,[0.25]
1217,1099196446975373312,0.0,0,[0],1,[0.25]
1218,1099220737112662016,0.0,0,[0],1,[0.25]
1219,1099223768075890688,0.0,0,[1],1,[0.5]
1220,1099332899248263170,0.0,0,[0],1,[0.25]
1221,1099341127486980098,0.0,0,[0],1,[0.25]
1222,1099349062795517953,0.0,0,[0],1,[0.25]
1223,1099356869561331712,0.0,0,[1],1,[0.5]
1224,1099363431998582790,0.0,0,[0],1,[0.25]
1225,1099369116845125635,1.0,0,[0],1,[0.5]
1226,1099377311273623552,0.0,0,[0],1,[0.25]
1227,1099377637263331329,0.0,0,[0],1,[0.25]
1228,1099379647702282241,0.0,0,[0],1,[0.25]
1229,1099387789047558144,0.0,0,[0],1,[0.25]
1230,1099393769764319233,0.0,0,[0],1,[0.25]
1231,1099420380152786944,0.0,0,[0],1,[0.25]
1232,1099431193450287105,0.0,0,[0],1,[0.25]
1233,1099449828768129024,0.0,0,[0],1,[0.25]
1234,1099452674527744001,0.0,1,[1],1,[0.75]
1235,1099464322722361344,0.0,1,[0],1,[0.5]
1236,1099464635890057216,0.0,0,[0],0,[0.]
1237,1099470025436684288,0.0,0,[0],1,[0.25]
1238,1099473733041803264,0.0,1,[0],1,[0.5]
1239,1099479173662494720,0.0,0,[0],1,[0.25]
1240,1099485113241534464,1.0,0,[0],1,[0.5]
1241,1099507789444145152,0.0,0,[0],1,[0.25]
1242,1099633287004385281,0.0,1,[0],1,[0.5]
1243,1099664849758572544,0.0,0,[0],1,[0.25]
1244,1099685362308247552,0.0,0,[0],1,[0.25]
1245,1099686372644933636,0.0,1,[0],1,[0.5]
1246,1099694869763772418,0.0,1,[0],1,[0.5]
1247,1099700559014051843,0.0,0,[0],1,[0.25]
1248,1099702089230573569,0.0,0,[0],1,[0.25]
1249,1099708028708888579,0.0,0,[0],1,[0.25]
1250,1099711939960295424,0.0,0,[0],1,[0.25]
1251,1099713097403645952,0.0,0,[0],0,[0.]
1252,1099715979905564672,0.0,0,[0],1,[0.25]
1253,1099716362715447301,0.0,0,[0],1,[0.25]
1254,1099718219324157953,0.0,0,[0],1,[0.25]
1255,1099718822196637697,0.0,0,[0],1,[0.25]
1256,1099719215467167744,0.0,0,[0],1,[0.25]
1257,1099719648248020992,0.0,0,[0],1,[0.25]
1258,1099721461860683777,0.0,1,[0],1,[0.5]
1259,1099728386597900288,0.0,0,[0],1,[0.25]
1260,1099730897895608320,0.0,0,[0],1,[0.25]
1261,1099733182935642112,0.0,0,[0],1,[0.25]
1262,1099734690758447105,0.0,0,[0],1,[0.25]
1263,1099735586087337984,0.0,0,[0],1,[0.25]
1264,1099740943475978240,0.0,0,[0],1,[0.25]
1265,1099746715291115520,0.0,0,[0],0,[0.]
1266,1099748096978776064,0.5,0,[0],1,[0.375]
1267,1099771950036070400,0.0,0,[0],1,[0.25]
1268,1099786225257304064,0.0,1,[0],0,[0.25]
1269,1099798182979137537,0.0,0,[0],1,[0.25]
1270,1099808721172090880,0.0,1,[0],1,[0.5]
1271,1099813769679523840,0.0,1,[0],1,[0.5]
1272,1099817219620593664,0.0,0,[0],1,[0.25]
1273,1099821870923186176,0.0,0,[0],1,[0.25]
1274,1099833244558577665,0.0,0,[0],1,[0.25]
1275,1099838844671848448,1.0,0,[0],1,[0.5]
1276,1099868899737288704,0.0,0,[0],1,[0.25]
1277,1099905254785613825,0.0,0,[0],0,[0.]
1278,1099907304785248256,0.0,1,[0],0,[0.25]
1279,1099907439036526593,0.0,0,[0],0,[0.]
1280,1099910377045778432,0.0,1,[0],0,[0.25]
1281,1099925395518873600,0.0,0,[0],0,[0.]
1282,1099925505594220544,0.0,0,[1],0,[0.25]
1283,1099925771521421312,0.0,0,[0],1,[0.25]
1284,1099930118682697730,0.0,0,[0],1,[0.25]
1285,1099945751814201344,0.0,0,[0],1,[0.25]
1286,1099953352769716224,0.0,0,[0],1,[0.25]
1287,1099970609705041921,0.0,0,[0],1,[0.25]
1288,1099979858237476865,0.0,0,[0],1,[0.25]
1289,1099986095130009600,0.0,0,[0],1,[0.25]
1290,1100017823580082177,0.0,0,[0],1,[0.25]
1291,1100029367697186818,0.0,0,[0],1,[0.25]
1292,1100035247117357056,0.0,0,[0],0,[0.]
1293,1100051784398188544,0.0,1,[0],0,[0.25]
1294,1100060503970201601,1.0,0,[0],1,[0.5]
1295,1100063576398618624,0.0,1,[0],1,[0.5]
1296,1100068183174795264,1.0,0,[0],1,[0.5]
1297,1100093050330669056,0.0,0,[0],1,[0.25]
1298,1100094180645392391,0.5,0,[0],1,[0.375]
1299,1100105682223878144,0.0,0,[0],1,[0.25]
1300,1100109809586556928,0.0,0,[0],1,[0.25]
1301,1100112444800856065,0.0,1,[0],1,[0.5]
1302,1100124424454397952,0.0,0,[0],0,[0.]
1303,1100124521741209600,0.0,1,[0],0,[0.25]
1304,1100141334260842496,0.0,0,[0],0,[0.]
1305,1100141335561101312,0.0,0,[0],1,[0.25]
1306,1100141336404078592,0.5,1,[0],1,[0.625]
1307,1100141337263988736,0.0,0,[0],1,[0.25]
1308,1100146342624546816,0.0,1,[0],0,[0.25]
1309,1100148802957131776,0.0,1,[0],0,[0.25]
1310,1100148818769657858,0.0,1,[0],0,[0.25]
1311,1100152715479474176,0.0,0,[0],1,[0.25]
1312,1100154348313571329,0.0,0,[0],1,[0.25]
1313,1100155118148759552,0.0,0,[0],1,[0.25]
1314,1100155617006768129,0.5,0,[0],1,[0.375]
1315,1100165604990902272,0.0,1,[0],1,[0.5]
1316,1100166641134985216,0.0,0,[0],0,[0.]
1317,1100167749240795139,0.0,0,[0],1,[0.25]
1318,1100180186455306240,0.5,0,[0],1,[0.375]
1319,1100185207892819968,0.5,0,[0],1,[0.375]
1320,1100185237513011206,0.5,0,[0],1,[0.375]
1321,1100191467157504001,0.0,0,[0],1,[0.25]
1322,1100197169498386433,0.5,0,[0],1,[0.375]
1323,1100204562672246784,0.0,1,[0],0,[0.25]
1324,1100213325604872197,0.0,1,[0],0,[0.25]
1325,1100224824301899776,0.0,1,[0],0,[0.25]
1326,1100226451092135936,0.0,0,[0],0,[0.]
1327,1100230744213938177,0.0,0,[0],1,[0.25]
1328,1100232281720061955,0.0,0,[0],1,[0.25]
1329,1100232368017809408,0.0,1,[0],1,[0.5]
1330,1100233871289917441,0.0,0,[0],1,[0.25]
1331,1100237586650546177,1.0,0,[0],1,[0.5]
1332,1100240529152008192,0.0,0,[0],0,[0.]
1333,1100241350648156160,0.0,0,[0],1,[0.25]
1334,1100248242342846464,0.0,0,[0],0,[0.]
1335,1100248363189092353,0.0,1,[0],1,[0.5]
1336,1100249055148429313,0.0,1,[0],1,[0.5]
1337,1100286957190410241,0.0,0,[0],1,[0.25]
1338,1100286990803582976,0.0,0,[0],1,[0.25]
1339,1100321078277218304,0.0,0,[0],1,[0.25]
1340,1100342367650017281,0.0,0,[0],1,[0.25]
1341,1100342830684426241,0.0,0,[0],1,[0.25]
1342,1100359576678031361,0.0,0,[0],1,[0.25]
1343,1100379957178421248,0.0,0,[0],1,[0.25]
1344,1100380123042201600,0.0,1,[0],1,[0.5]
1345,1100399209012957185,0.0,0,[0],1,[0.25]
1346,1100404590762123264,0.0,0,[0],0,[0.]
1347,1100410161565298688,0.0,0,[0],1,[0.25]
1348,1100410262232813569,0.0,0,[0],1,[0.25]
1349,1100410321091448833,1.0,0,[0],1,[0.5]
1350,1100419349343461376,0.0,0,[0],1,[0.25]
1351,1100434595978403840,0.0,0,[0],1,[0.25]
1352,1100435613461794817,0.0,1,[0],1,[0.5]
1353,1100435954370859009,0.0,0,[0],1,[0.25]
1354,1100442245055037440,0.0,0,[0],1,[0.25]
1355,1100442483195105280,0.0,0,[0],0,[0.]
1356,1100443586154455040,0.0,0,[0],1,[0.25]
1357,1100446642237464576,0.5,0,[0],1,[0.375]
1358,1100451302088167424,0.0,0,[0],1,[0.25]
1359,1100456042171789312,0.0,0,[0],1,[0.25]
1360,1100458279858098177,0.0,0,[0],1,[0.25]
1361,1100462057659469824,0.0,0,[0],1,[0.25]
1362,1100462058603192320,0.0,0,[0],1,[0.25]
1363,1100462059676946433,1.0,0,[0],1,[0.5]
1364,1100462581658071040,0.5,0,[0],1,[0.375]
1365,1100467266791985152,0.0,0,[0],1,[0.25]
1366,1100467399193550848,0.0,0,[0],1,[0.25]
1367,1100474285452414977,0.0,0,[0],1,[0.25]
1368,1100474589350686720,0.0,0,[0],1,[0.25]
1369,1100475105291907072,0.0,0,[0],1,[0.25]
1370,1100480593551286272,0.0,0,[0],1,[0.25]
1371,1100484663162867713,0.0,0,[0],1,[0.25]
1372,1100485268119814144,0.0,1,[0],1,[0.5]
1373,1100486773577256962,0.5,0,[0],1,[0.375]
1374,1100493682002714624,0.0,0,[0],1,[0.25]
1375,1100493938249555968,0.0,1,[0],1,[0.5]
1376,1100497217465380864,0.0,0,[1],1,[0.5]
1377,1100502875220963328,0.0,1,[0],0,[0.25]
1378,1100504021352280069,0.5,0,[0],1,[0.375]
1379,1100505732607225856,0.0,0,[0],1,[0.25]
1380,1100507833240408064,0.0,0,[0],1,[0.25]
1381,1100511348163670016,0.0,0,[0],1,[0.25]
1382,1100512008502267906,0.0,1,[0],1,[0.5]
1383,1100514976198930432,0.0,0,[0],0,[0.]
1384,1100515952528117760,0.0,0,[0],0,[0.]
1385,1100517393934086144,0.0,1,[0],1,[0.5]
1386,1100518780965335045,0.0,0,[0],1,[0.25]
1387,1100524297913692160,0.0,0,[0],1,[0.25]
1388,1100537012514254849,0.0,1,[0],1,[0.5]
1389,1100538172868485120,0.0,0,[0],0,[0.]
1390,1100543878158012416,0.0,0,[0],1,[0.25]
1391,1100546605264953344,0.0,0,[0],1,[0.25]
1392,1100549159789023234,0.0,0,[0],1,[0.25]
1393,1100550897405476865,0.0,0,[0],1,[0.25]
1394,1100557018081910784,0.0,0,[0],1,[0.25]
1395,1100560437379133447,0.0,1,[0],1,[0.5]
1396,1100561719665995776,1.0,1,[0],1,[0.75]
1397,1100566649332060160,0.5,0,[0],1,[0.375]
1398,1100573500354351104,0.0,0,[0],1,[0.25]
1399,1100577191249604608,0.0,0,[0],1,[0.25]
1400,1100587387875405824,0.0,0,[0],1,[0.25]
1401,1100592475272470528,0.0,0,[0],1,[0.25]
1402,1100621679133220864,1.0,0,[0],1,[0.5]
1403,1100627242265108480,0.0,0,[0],1,[0.25]
1404,1100629935306076160,1.0,1,[0],1,[0.75]
1405,1100664978955272193,1.0,0,[0],1,[0.5]
1406,1100666476422410240,0.0,0,[0],0,[0.]
1407,1100668232334077958,0.0,0,[0],1,[0.25]
1408,1100668529567719424,0.0,0,[1],1,[0.5]
1409,1100683974899363840,0.0,0,[0],1,[0.25]
1410,1100687085999132672,0.0,0,[0],0,[0.]
1411,1100693519491100672,0.0,0,[0],1,[0.25]
1412,1100704675026747392,0.0,0,[0],1,[0.25]
1413,1100732724627820544,0.0,0,[0],1,[0.25]
1414,1100739373887250432,0.0,0,[0],0,[0.]
1415,1100760073524203525,0.5,0,[0],0,[0.125]
1416,1100763917511524353,0.0,0,[0],1,[0.25]
1417,1100767709443358722,0.0,0,[0],1,[0.25]
1418,1100773905512517632,0.0,0,[0],1,[0.25]
1419,1100778641154289674,0.0,0,[0],0,[0.]
1420,1100778650637684737,0.0,0,[0],0,[0.]
1421,1100781840623751169,0.0,1,[0],1,[0.5]
1422,1100782208518946817,0.0,0,[0],1,[0.25]
1423,1100782645175291904,0.0,0,[0],0,[0.]
1424,1100783625656623105,0.0,0,[0],1,[0.25]
1425,1100786676455006209,0.0,1,[0],1,[0.5]
1426,1100791658998771713,0.0,0,[0],1,[0.25]
1427,1100792451357384706,0.0,0,[0],0,[0.]
1428,1100792875573567489,0.0,0,[0],1,[0.25]
1429,1100794073462394880,0.0,0,[0],1,[0.25]
1430,1100798232748122113,0.0,0,[0],0,[0.]
1431,1100801273496924161,0.0,0,[0],1,[0.25]
1432,1100801421350334464,0.0,0,[0],1,[0.25]
1433,1100802564336091136,0.5,1,[0],0,[0.375]
1434,1100808514828566529,0.0,0,[0],1,[0.25]
1435,1100808684429406208,0.0,0,[0],1,[0.25]
1436,1100809076353593344,0.0,0,[0],1,[0.25]
1437,1100809916539785216,0.0,0,[0],1,[0.25]
1438,1100814068192108544,0.5,0,[0],1,[0.375]
1439,1100816647651155968,0.0,0,[0],0,[0.]
1440,1100818489080668160,0.0,0,[0],1,[0.25]
1441,1100818534781792256,0.0,0,[0],1,[0.25]
1442,1100818649336573952,0.0,0,[0],1,[0.25]
1443,1100818671398600704,0.0,0,[0],1,[0.25]
1444,1100819951974199296,0.0,0,[0],1,[0.25]
1445,1100822373601693697,0.0,0,[0],0,[0.]
1446,1100826543373336576,0.0,1,[0],1,[0.5]
1447,1100828938492772352,0.0,0,[0],1,[0.25]
1448,1100833607864569856,0.0,0,[0],1,[0.25]
1449,1100833706145509376,0.0,0,[0],1,[0.25]
1450,1100838378642169856,0.0,0,[0],1,[0.25]
1451,1100841809201119233,0.0,0,[0],1,[0.25]
1452,1100851082845130752,0.0,0,[0],1,[0.25]
1453,1100858953498382336,0.0,0,[0],1,[0.25]
1454,1100860484197052416,0.0,0,[0],1,[0.25]
1455,1100861138370260992,0.0,0,[0],1,[0.25]
1456,1100861824000495630,0.0,0,[0],0,[0.]
1457,1100861901951557632,0.0,0,[0],1,[0.25]
1458,1100863477252587520,0.0,0,[0],1,[0.25]
1459,1100865276147490817,0.0,0,[0],1,[0.25]
1460,1100876081622528000,0.0,0,[0],1,[0.25]
1461,1100877540594352128,0.0,0,[0],1,[0.25]
1462,1100879019661316096,1.0,0,[0],1,[0.5]
1463,1100882271802966018,0.0,0,[0],1,[0.25]
1464,1100884264776687616,0.0,0,[0],1,[0.25]
1465,1100887154870251520,0.0,0,[0],1,[0.25]
1466,1100888158193901568,0.0,0,[0],1,[0.25]
1467,1100893563389390854,0.0,0,[0],1,[0.25]
1468,1100895279451013120,0.0,1,[0],1,[0.5]
1469,1100897017801277440,0.0,0,[0],1,[0.25]
1470,1100897125515194369,0.0,0,[0],1,[0.25]
1471,1100908439809806344,0.0,0,[0],1,[0.25]
1472,1100909202912948224,0.0,1,[0],1,[0.5]
1473,1100918296172322816,0.0,1,[0],1,[0.5]
1474,1100922480179347456,0.0,1,[0],1,[0.5]
1475,1100924056264617985,0.0,1,[0],1,[0.5]
1476,1100932795646435328,0.0,0,[0],1,[0.25]
1477,1100932806207664128,0.0,0,[0],0,[0.]
1478,1100932813228920832,0.0,0,[0],1,[0.25]
1479,1100932829272190976,0.0,0,[0],1,[0.25]
1480,1100947356365848576,0.0,0,[0],1,[0.25]
1481,1100953264638570496,0.0,1,[0],0,[0.25]
1482,1100953370200891392,0.5,0,[0],1,[0.375]
1483,1100954139910172672,0.0,0,[0],1,[0.25]
1484,1100954996881805312,1.0,0,[0],1,[0.5]
1485,1100960069120737280,0.0,0,[0],0,[0.]
1486,1100960240755892227,0.0,0,[0],1,[0.25]
1487,1100970271014440960,0.0,1,[0],0,[0.25]
1488,1100979198326239233,0.0,0,[0],1,[0.25]
1489,1101030602260701184,0.0,0,[0],1,[0.25]
1490,1101061959691059201,0.0,0,[0],1,[0.25]
1491,1101065802067861505,0.0,0,[0],1,[0.25]
1492,1101075007789240320,0.0,0,[0],1,[0.25]
1493,1101089719943868421,0.0,0,[0],1,[0.25]
1494,1101114197721694214,1.0,0,[0],1,[0.5]
1495,1101119893997539329,0.0,0,[0],0,[0.]
1496,1101122820757581825,0.0,0,[0],1,[0.25]
1497,1101131197600522241,1.0,1,[0],0,[0.5]
1498,1101134156967395329,0.0,0,[0],1,[0.25]
1499,1101135368655593473,1.0,1,[0],0,[0.5]
1500,1101135523064631297,0.0,0,[0],1,[0.25]
1501,1101136872204431362,0.0,1,[0],1,[0.5]
1502,1101143769607520257,0.0,0,[0],1,[0.25]
1503,1101143922787512320,0.0,0,[0],1,[0.25]
1504,1101151350237257728,0.0,0,[0],1,[0.25]
1505,1101151430394621952,0.0,0,[0],0,[0.]
1506,1101151802274299904,0.0,0,[0],0,[0.]
1507,1101154236782522368,0.5,0,[0],1,[0.375]
1508,1101156578122760197,0.5,0,[0],1,[0.375]
1509,1101156836017954816,0.0,0,[0],1,[0.25]
1510,1101156843781570560,0.5,0,[0],1,[0.375]
1511,1101160057188896768,0.0,1,[0],1,[0.5]
1512,1101161691943862272,0.0,0,[0],1,[0.25]
1513,1101165278866464768,0.0,0,[0],1,[0.25]
1514,1101170208876703744,0.0,1,[0],0,[0.25]
1515,1101171571463344128,0.0,0,[0],1,[0.25]
1516,1101176690858840066,0.0,0,[0],0,[0.]
1517,1101177025581236224,1.0,1,[0],1,[0.75]
1518,1101184537369837568,0.0,0,[0],1,[0.25]
1519,1101186258313854976,0.0,0,[0],1,[0.25]
1520,1101186797093220352,0.0,0,[0],0,[0.]
1521,1101189181420654592,0.0,0,[0],1,[0.25]
1522,1101189862051336192,0.0,0,[0],1,[0.25]
1523,1101190071007526915,0.0,0,[0],0,[0.]
1524,1101190912854687744,0.0,0,[0],1,[0.25]
1525,1101192599270903810,0.0,0,[0],1,[0.25]
1526,1101195983071764481,0.0,1,[0],1,[0.5]
1527,1101198364111073282,0.0,0,[0],1,[0.25]
1528,1101198835903275008,0.0,0,[0],0,[0.]
1529,1101199174530465792,0.0,0,[0],1,[0.25]
1530,1101199923276505088,0.0,0,[0],0,[0.]
1531,1101200402396131328,0.0,1,[0],1,[0.5]
1532,1101202757749420033,0.0,0,[0],1,[0.25]
1533,1101203485058453504,0.0,0,[0],1,[0.25]
1534,1101206661488734208,0.0,0,[0],1,[0.25]
1535,1101207074355073024,1.0,0,[0],1,[0.5]
1536,1101207593131728897,0.0,1,[0],1,[0.5]
1537,1101209411945558016,0.0,0,[0],1,[0.25]
1538,1101209791672795136,0.0,0,[0],1,[0.25]
1539,1101211470342299651,0.0,0,[0],1,[0.25]
1540,1101212228668125184,0.0,0,[0],0,[0.]
1541,1101214933306363904,0.0,1,[0],1,[0.5]
1542,1101218004296036352,0.0,0,[0],0,[0.]
1543,1101220908298055680,0.0,0,[0],1,[0.25]
1544,1101221865182253056,0.0,0,[0],1,[0.25]
1545,1101222196951826432,0.0,0,[0],1,[0.25]
